url,status,final_url,title,description,h1_tag_count,h1_text,html_lang,canonical,robots_meta,jsonld_types,img_total,img_missing_alt,internal_links,word_count,issues,error
https://brokeandfixed.com/en/services/bathroom-remodeling/westchester,200,https://brokeandfixed.com/en/services/bathroom-remodeling/westchester,"Bathroom Remodeling in Westchester, FL | Broke & Fixed","Bathroom remodeling in Westchester, Miami (33144, 33165). Family owned, fully insured. Gut remodels, walk-in showers, old plumbing replaced. Free estimates.",1,"Bathroom Remodeling in Westchester, FL",en,https://brokeandfixed.com/en/services/bathroom-remodeling/westchester,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,2124,1/6 images missing alt,
https://brokeandfixed.com/es/services/remodelacion-de-banos/westchester,200,https://brokeandfixed.com/es/services/remodelacion-de-banos/westchester,"Remodelación de Baños en Westchester, FL | Broke & Fixed","Remodelacion de baños en Westchester, Miami (33144, 33165). Empresa de familia, asegurada. Duchas walk-in, plomeria vieja cambiada. Estimados gratis hoy.",1,"Remodelación de Baños en Westchester, FL",es,https://brokeandfixed.com/es/services/remodelacion-de-banos/westchester,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,2250,1/6 images missing alt,
https://brokeandfixed.com/en/services/bathroom-remodeling/coral-gables,200,https://brokeandfixed.com/en/services/bathroom-remodeling/coral-gables,"Bathroom Remodeling in Coral Gables, FL | Broke & Fixed","Coral Gables bathroom remodeling that meets historic standards. Natural stone, custom vanities, and premium fixtures. Call Broke and Fixed 305 today.",1,"Bathroom Remodeling in Coral Gables, FL",en,https://brokeandfixed.com/en/services/bathroom-remodeling/coral-gables,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,808,1/6 images missing alt,
https://brokeandfixed.com/es/services/remodelacion-de-banos/coral-gables,200,https://brokeandfixed.com/es/services/remodelacion-de-banos/coral-gables,"Remodelación de Baños en Coral Gables, FL | Broke & Fixed","Remodelación de Baños en Coral Gables, FL. Transformamos baños anticuados en espacios modernos y funcionales que tu familia realmente disfrutará. Desde azulejos y vanidades hasta renovaciones completas, manejamos cada paso del proceso aquí en Miami-Dade. Llame al 786-363-7039 para un presupuesto gratis.",1,"Remodelación de Baños en Coral Gables, FL",es,https://brokeandfixed.com/es/services/remodelacion-de-banos/coral-gables,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,834,description length 304; 1/6 images missing alt,
https://brokeandfixed.com/en/services/bathroom-remodeling/country-walk,200,https://brokeandfixed.com/en/services/bathroom-remodeling/country-walk,"Bathroom Remodeling in Country Walk, FL | Broke & Fixed","Country Walk bathroom remodeling. Replace builder-grade finishes with quality tile, solid vanities, and real fixtures. Call Broke and Fixed 305 today.",1,"Bathroom Remodeling in Country Walk, FL",en,https://brokeandfixed.com/en/services/bathroom-remodeling/country-walk,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,754,1/6 images missing alt,
https://brokeandfixed.com/es/services/remodelacion-de-banos/country-walk,200,https://brokeandfixed.com/es/services/remodelacion-de-banos/country-walk,"Remodelación de Baños en Country Walk, FL | Broke & Fixed","Remodelación de Baños en Country Walk, FL. Transformamos baños anticuados en espacios modernos y funcionales que tu familia realmente disfrutará. Desde azulejos y vanidades hasta renovaciones completas, manejamos cada paso del proceso aquí en Miami-Dade. Llame al 786-363-7039 para un presupuesto gratis.",1,"Remodelación de Baños en Country Walk, FL",es,https://brokeandfixed.com/es/services/remodelacion-de-banos/country-walk,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,780,description length 304; 1/6 images missing alt,
https://brokeandfixed.com/en/services/bathroom-remodeling/coconut-grove,200,https://brokeandfixed.com/en/services/bathroom-remodeling/coconut-grove,"Bathroom Remodeling in Coconut Grove, FL | Broke & Fixed","Coconut Grove bathroom remodeling for historic and modern homes. Custom tile, unique fixtures, and expert craftsmanship. Call Broke and Fixed 305.",1,"Bathroom Remodeling in Coconut Grove, FL",en,https://brokeandfixed.com/en/services/bathroom-remodeling/coconut-grove,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,16,745,1/6 images missing alt,
https://brokeandfixed.com/es/services/remodelacion-de-banos/coconut-grove,200,https://brokeandfixed.com/es/services/remodelacion-de-banos/coconut-grove,"Remodelación de Baños en Coconut Grove, FL | Broke & Fixed","Remodelación de Baños en Coconut Grove, FL. Transformamos baños anticuados en espacios modernos y funcionales que tu familia realmente disfrutará. Desde azulejos y vanidades hasta renovaciones completas, manejamos cada paso del proceso aquí en Miami-Dade. Llame al 786-363-7039 para un presupuesto gratis.",1,"Remodelación de Baños en Coconut Grove, FL",es,https://brokeandfixed.com/es/services/remodelacion-de-banos/coconut-grove,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,16,771,description length 305; 1/6 images missing alt,
https://brokeandfixed.com/en/services/kitchen-remodeling/kendall,200,https://brokeandfixed.com/en/services/kitchen-remodeling/kendall,"Kitchen Remodeling in Kendall, FL | Broke & Fixed","Kitchen remodeling in Kendall, FL. Open concept conversions, new cabinets, countertops, and backsplash. Free estimates from Broke and Fixed 305.",1,"Kitchen Remodeling in Kendall, FL",en,https://brokeandfixed.com/en/services/kitchen-remodeling/kendall,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,804,1/6 images missing alt,
https://brokeandfixed.com/es/services/remodelacion-de-cocinas/kendall,200,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/kendall,"Remodelación de Cocinas en Kendall, FL | Broke & Fixed","Remodelación de Cocinas en Kendall, FL. Tu cocina es donde todo sucede. Remodelamos cocinas en todo Miami-Dade con nuevos gabinetes, encimeras, salpicaderos y distribuciones que hacen que el espacio funcione mejor para tu estilo de vida. Llame al 786-363-7039 para un presupuesto gratis.",1,"Remodelación de Cocinas en Kendall, FL",es,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/kendall,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,830,description length 287; 1/6 images missing alt,
https://brokeandfixed.com/en/services/kitchen-remodeling/west-kendall,200,https://brokeandfixed.com/en/services/kitchen-remodeling/west-kendall,"Kitchen Remodeling in West Kendall, FL | Broke & Fixed","West Kendall kitchen remodeling. New cabinets, quartz countertops, backsplash, and islands. Get a free estimate from Broke and Fixed 305 today.",1,"Kitchen Remodeling in West Kendall, FL",en,https://brokeandfixed.com/en/services/kitchen-remodeling/west-kendall,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,766,1/6 images missing alt,
https://brokeandfixed.com/es/services/remodelacion-de-cocinas/west-kendall,200,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/west-kendall,"Remodelación de Cocinas en West Kendall, FL | Broke & Fixed","Remodelación de Cocinas en West Kendall, FL. Tu cocina es donde todo sucede. Remodelamos cocinas en todo Miami-Dade con nuevos gabinetes, encimeras, salpicaderos y distribuciones que hacen que el espacio funcione mejor para tu estilo de vida. Llame al 786-363-7039 para un presupuesto gratis.",1,"Remodelación de Cocinas en West Kendall, FL",es,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/west-kendall,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,792,description length 292; 1/6 images missing alt,
https://brokeandfixed.com/en/services/kitchen-remodeling/palmetto-bay,200,https://brokeandfixed.com/en/services/kitchen-remodeling/palmetto-bay,"Kitchen Remodeling in Palmetto Bay, FL | Broke & Fixed","Palmetto Bay kitchen remodeling. Custom cabinets, stone countertops, islands, and premium finishes. Call Broke and Fixed 305 for your free estimate.",1,"Kitchen Remodeling in Palmetto Bay, FL",en,https://brokeandfixed.com/en/services/kitchen-remodeling/palmetto-bay,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,17,747,1/6 images missing alt,
https://brokeandfixed.com/es/services/remodelacion-de-cocinas/palmetto-bay,200,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/palmetto-bay,"Remodelación de Cocinas en Palmetto Bay, FL | Broke & Fixed","Remodelación de Cocinas en Palmetto Bay, FL. Tu cocina es donde todo sucede. Remodelamos cocinas en todo Miami-Dade con nuevos gabinetes, encimeras, salpicaderos y distribuciones que hacen que el espacio funcione mejor para tu estilo de vida. Llame al 786-363-7039 para un presupuesto gratis.",1,"Remodelación de Cocinas en Palmetto Bay, FL",es,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/palmetto-bay,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,17,773,description length 292; 1/6 images missing alt,
https://brokeandfixed.com/en/services/kitchen-remodeling/doral,200,https://brokeandfixed.com/en/services/kitchen-remodeling/doral,"Kitchen Remodeling in Doral, FL | Broke & Fixed","Doral kitchen remodeling. Replace builder-grade finishes with solid cabinets, stone countertops, and real tile. Free quotes from Broke and Fixed 305.",1,"Kitchen Remodeling in Doral, FL",en,https://brokeandfixed.com/en/services/kitchen-remodeling/doral,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,17,780,1/6 images missing alt,
https://brokeandfixed.com/es/services/remodelacion-de-cocinas/doral,200,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/doral,"Remodelación de Cocinas en Doral, FL | Broke & Fixed","Remodelación de Cocinas en Doral, FL. Tu cocina es donde todo sucede. Remodelamos cocinas en todo Miami-Dade con nuevos gabinetes, encimeras, salpicaderos y distribuciones que hacen que el espacio funcione mejor para tu estilo de vida. Llame al 786-363-7039 para un presupuesto gratis.",1,"Remodelación de Cocinas en Doral, FL",es,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/doral,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,17,806,description length 285; 1/6 images missing alt,
https://brokeandfixed.com/en/services/kitchen-remodeling/the-hammocks,200,https://brokeandfixed.com/en/services/kitchen-remodeling/the-hammocks,"Kitchen Remodeling in The Hammocks, FL | Broke & Fixed","Kitchen remodeling in The Hammocks, FL. Replace tile counters and oak cabinets with quartz and modern shakers. Call Broke and Fixed 305 for a quote.",1,"Kitchen Remodeling in The Hammocks, FL",en,https://brokeandfixed.com/en/services/kitchen-remodeling/the-hammocks,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,17,757,1/6 images missing alt,
https://brokeandfixed.com/es/services/remodelacion-de-cocinas/the-hammocks,200,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/the-hammocks,"Remodelación de Cocinas en The Hammocks, FL | Broke & Fixed","Remodelación de Cocinas en The Hammocks, FL. Tu cocina es donde todo sucede. Remodelamos cocinas en todo Miami-Dade con nuevos gabinetes, encimeras, salpicaderos y distribuciones que hacen que el espacio funcione mejor para tu estilo de vida. Llame al 786-363-7039 para un presupuesto gratis.",1,"Remodelación de Cocinas en The Hammocks, FL",es,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/the-hammocks,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,17,783,description length 292; 1/6 images missing alt,
https://brokeandfixed.com/en/services/kitchen-remodeling/the-crossings,200,https://brokeandfixed.com/en/services/kitchen-remodeling/the-crossings,"Kitchen Remodeling in The Crossings, FL | Broke & Fixed","Kitchen remodeling in The Crossings, West Kendall (33186, 33196). Cabinets, quartz counters, backsplash, and layout changes from a local crew. Free estimate.",1,"Kitchen Remodeling in The Crossings, FL",en,https://brokeandfixed.com/en/services/kitchen-remodeling/the-crossings,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,1323,1/6 images missing alt,
https://brokeandfixed.com/es/services/remodelacion-de-cocinas/the-crossings,200,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/the-crossings,"Remodelación de Cocinas en The Crossings, FL | Broke & Fixed","Remodelacion de cocina en The Crossings, West Kendall (33186, 33196). Gabinetes, topes de cuarzo y backsplash de un equipo local. Estimado gratis.",1,"Remodelación de Cocinas en The Crossings, FL",es,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/the-crossings,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,1413,1/6 images missing alt,
https://brokeandfixed.com/en/services/kitchen-remodeling/kendale-lakes,200,https://brokeandfixed.com/en/services/kitchen-remodeling/kendale-lakes,"Kitchen Remodeling in Kendale Lakes, FL | Broke & Fixed","Kendale Lakes kitchen remodeling. New cabinets, quartz countertops, and backsplash at fair prices. Call Broke and Fixed 305 for a free estimate.",1,"Kitchen Remodeling in Kendale Lakes, FL",en,https://brokeandfixed.com/en/services/kitchen-remodeling/kendale-lakes,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,738,1/6 images missing alt,
https://brokeandfixed.com/es/services/remodelacion-de-cocinas/kendale-lakes,200,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/kendale-lakes,"Remodelación de Cocinas en Kendale Lakes, FL | Broke & Fixed","Remodelación de Cocinas en Kendale Lakes, FL. Tu cocina es donde todo sucede. Remodelamos cocinas en todo Miami-Dade con nuevos gabinetes, encimeras, salpicaderos y distribuciones que hacen que el espacio funcione mejor para tu estilo de vida. Llame al 786-363-7039 para un presupuesto gratis.",1,"Remodelación de Cocinas en Kendale Lakes, FL",es,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/kendale-lakes,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,764,description length 293; 1/6 images missing alt,
https://brokeandfixed.com/en/services/kitchen-remodeling/sweetwater,200,https://brokeandfixed.com/en/services/kitchen-remodeling/sweetwater,"Kitchen Remodeling in Sweetwater, FL | Broke & Fixed","Sweetwater kitchen remodeling for homes and rentals. Cabinets, countertops, and smart layouts. Call Broke and Fixed 305 for your free estimate.",1,"Kitchen Remodeling in Sweetwater, FL",en,https://brokeandfixed.com/en/services/kitchen-remodeling/sweetwater,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,17,718,1/6 images missing alt,
https://brokeandfixed.com/es/services/remodelacion-de-cocinas/sweetwater,200,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/sweetwater,"Remodelación de Cocinas en Sweetwater, FL | Broke & Fixed","Remodelación de Cocinas en Sweetwater, FL. Tu cocina es donde todo sucede. Remodelamos cocinas en todo Miami-Dade con nuevos gabinetes, encimeras, salpicaderos y distribuciones que hacen que el espacio funcione mejor para tu estilo de vida. Llame al 786-363-7039 para un presupuesto gratis.",1,"Remodelación de Cocinas en Sweetwater, FL",es,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/sweetwater,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,17,744,description length 290; 1/6 images missing alt,
https://brokeandfixed.com/en/services/kitchen-remodeling/cutler-bay,200,https://brokeandfixed.com/en/services/kitchen-remodeling/cutler-bay,"Kitchen Remodeling in Cutler Bay, FL | Broke & Fixed","Cutler Bay kitchen remodeling. Solid cabinets, quartz countertops, and moisture-resistant finishes. Free estimates from Broke and Fixed 305.",1,"Kitchen Remodeling in Cutler Bay, FL",en,https://brokeandfixed.com/en/services/kitchen-remodeling/cutler-bay,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,17,738,1/6 images missing alt,
https://brokeandfixed.com/es/services/remodelacion-de-cocinas/cutler-bay,200,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/cutler-bay,"Remodelación de Cocinas en Cutler Bay, FL | Broke & Fixed","Remodelación de Cocinas en Cutler Bay, FL. Tu cocina es donde todo sucede. Remodelamos cocinas en todo Miami-Dade con nuevos gabinetes, encimeras, salpicaderos y distribuciones que hacen que el espacio funcione mejor para tu estilo de vida. Llame al 786-363-7039 para un presupuesto gratis.",1,"Remodelación de Cocinas en Cutler Bay, FL",es,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/cutler-bay,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,17,764,description length 290; 1/6 images missing alt,
https://brokeandfixed.com/en/services/kitchen-remodeling/pinecrest,200,https://brokeandfixed.com/en/services/kitchen-remodeling/pinecrest,"Kitchen Remodeling in Pinecrest, FL | Broke & Fixed","Pinecrest kitchen remodeling. Custom cabinets, natural stone, and professional-grade design. Call Broke and Fixed 305 for a premium kitchen build.",1,"Kitchen Remodeling in Pinecrest, FL",en,https://brokeandfixed.com/en/services/kitchen-remodeling/pinecrest,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,783,1/6 images missing alt,
https://brokeandfixed.com/es/services/remodelacion-de-cocinas/pinecrest,200,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/pinecrest,"Remodelación de Cocinas en Pinecrest, FL | Broke & Fixed","Remodelación de Cocinas en Pinecrest, FL. Tu cocina es donde todo sucede. Remodelamos cocinas en todo Miami-Dade con nuevos gabinetes, encimeras, salpicaderos y distribuciones que hacen que el espacio funcione mejor para tu estilo de vida. Llame al 786-363-7039 para un presupuesto gratis.",1,"Remodelación de Cocinas en Pinecrest, FL",es,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/pinecrest,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,809,description length 289; 1/6 images missing alt,
https://brokeandfixed.com/en/services/kitchen-remodeling/south-miami,200,https://brokeandfixed.com/en/services/kitchen-remodeling/south-miami,"Kitchen Remodeling in South Miami, FL | Broke & Fixed",South Miami kitchen remodeling. Smart designs for smaller kitchens with quality cabinets and countertops. Call Broke and Fixed 305 for a free estimate.,1,"Kitchen Remodeling in South Miami, FL",en,https://brokeandfixed.com/en/services/kitchen-remodeling/south-miami,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,757,1/6 images missing alt,
https://brokeandfixed.com/es/services/remodelacion-de-cocinas/south-miami,200,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/south-miami,"Remodelación de Cocinas en South Miami, FL | Broke & Fixed","Remodelación de Cocinas en South Miami, FL. Tu cocina es donde todo sucede. Remodelamos cocinas en todo Miami-Dade con nuevos gabinetes, encimeras, salpicaderos y distribuciones que hacen que el espacio funcione mejor para tu estilo de vida. Llame al 786-363-7039 para un presupuesto gratis.",1,"Remodelación de Cocinas en South Miami, FL",es,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/south-miami,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,783,description length 291; 1/6 images missing alt,
https://brokeandfixed.com/en/services/kitchen-remodeling/south-miami-heights,200,https://brokeandfixed.com/en/services/kitchen-remodeling/south-miami-heights,"Kitchen Remodeling in South Miami Heights, FL | Broke & Fixed","Affordable kitchen remodeling in South Miami Heights. Cabinets, countertops, and backsplash at honest prices. Call Broke and Fixed 305 for a quote.",1,"Kitchen Remodeling in South Miami Heights, FL",en,https://brokeandfixed.com/en/services/kitchen-remodeling/south-miami-heights,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,764,1/6 images missing alt,
https://brokeandfixed.com/es/services/remodelacion-de-cocinas/south-miami-heights,200,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/south-miami-heights,"Remodelación de Cocinas en South Miami Heights, FL | Broke & Fixed","Remodelación de Cocinas en South Miami Heights, FL. Tu cocina es donde todo sucede. Remodelamos cocinas en todo Miami-Dade con nuevos gabinetes, encimeras, salpicaderos y distribuciones que hacen que el espacio funcione mejor para tu estilo de vida. Llame al 786-363-7039 para un presupuesto gratis.",1,"Remodelación de Cocinas en South Miami Heights, FL",es,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/south-miami-heights,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,790,title length 66; description length 299; 1/6 images missing alt,
https://brokeandfixed.com/en/services/kitchen-remodeling/miami-gardens,200,https://brokeandfixed.com/en/services/kitchen-remodeling/miami-gardens,"Kitchen Remodeling in Miami Gardens, FL | Broke & Fixed","Miami Gardens kitchen remodeling. Full renovations with new cabinets, countertops, and flooring. Get a free estimate from Broke and Fixed 305.",1,"Kitchen Remodeling in Miami Gardens, FL",en,https://brokeandfixed.com/en/services/kitchen-remodeling/miami-gardens,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,15,746,1/6 images missing alt,
https://brokeandfixed.com/es/services/remodelacion-de-cocinas/miami-gardens,200,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/miami-gardens,"Remodelación de Cocinas en Miami Gardens, FL | Broke & Fixed","Remodelación de Cocinas en Miami Gardens, FL. Tu cocina es donde todo sucede. Remodelamos cocinas en todo Miami-Dade con nuevos gabinetes, encimeras, salpicaderos y distribuciones que hacen que el espacio funcione mejor para tu estilo de vida. Llame al 786-363-7039 para un presupuesto gratis.",1,"Remodelación de Cocinas en Miami Gardens, FL",es,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/miami-gardens,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,15,772,description length 293; 1/6 images missing alt,
https://brokeandfixed.com/en/services/kitchen-remodeling/westchester,200,https://brokeandfixed.com/en/services/kitchen-remodeling/westchester,"Kitchen Remodeling in Westchester, FL | Broke & Fixed","Westchester kitchen remodeling. New cabinets, quartz counters, and open layouts for real families. Call Broke and Fixed 305 for a free estimate.",1,"Kitchen Remodeling in Westchester, FL",en,https://brokeandfixed.com/en/services/kitchen-remodeling/westchester,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,725,1/6 images missing alt,
https://brokeandfixed.com/es/services/remodelacion-de-cocinas/westchester,200,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/westchester,"Remodelación de Cocinas en Westchester, FL | Broke & Fixed","Remodelación de Cocinas en Westchester, FL. Tu cocina es donde todo sucede. Remodelamos cocinas en todo Miami-Dade con nuevos gabinetes, encimeras, salpicaderos y distribuciones que hacen que el espacio funcione mejor para tu estilo de vida. Llame al 786-363-7039 para un presupuesto gratis.",1,"Remodelación de Cocinas en Westchester, FL",es,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/westchester,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,751,description length 291; 1/6 images missing alt,
https://brokeandfixed.com/en/services/kitchen-remodeling/coral-gables,200,https://brokeandfixed.com/en/services/kitchen-remodeling/coral-gables,"Kitchen Remodeling in Coral Gables, FL | Broke & Fixed","Coral Gables kitchen remodeling. Custom design, premium materials, and full permit coordination. Call Broke and Fixed 305 for your consultation.",1,"Kitchen Remodeling in Coral Gables, FL",en,https://brokeandfixed.com/en/services/kitchen-remodeling/coral-gables,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,805,1/6 images missing alt,
https://brokeandfixed.com/es/services/remodelacion-de-cocinas/coral-gables,200,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/coral-gables,"Remodelación de Cocinas en Coral Gables, FL | Broke & Fixed","Remodelación de Cocinas en Coral Gables, FL. Tu cocina es donde todo sucede. Remodelamos cocinas en todo Miami-Dade con nuevos gabinetes, encimeras, salpicaderos y distribuciones que hacen que el espacio funcione mejor para tu estilo de vida. Llame al 786-363-7039 para un presupuesto gratis.",1,"Remodelación de Cocinas en Coral Gables, FL",es,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/coral-gables,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,831,description length 292; 1/6 images missing alt,
https://brokeandfixed.com/en/services/kitchen-remodeling/country-walk,200,https://brokeandfixed.com/en/services/kitchen-remodeling/country-walk,"Kitchen Remodeling in Country Walk, FL | Broke & Fixed","Country Walk kitchen remodeling. Replace cheap builder finishes with quality cabinets, quartz, and real tile. Call Broke and Fixed 305 for a quote.",1,"Kitchen Remodeling in Country Walk, FL",en,https://brokeandfixed.com/en/services/kitchen-remodeling/country-walk,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,737,1/6 images missing alt,
https://brokeandfixed.com/es/services/remodelacion-de-cocinas/country-walk,200,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/country-walk,"Remodelación de Cocinas en Country Walk, FL | Broke & Fixed","Remodelación de Cocinas en Country Walk, FL. Tu cocina es donde todo sucede. Remodelamos cocinas en todo Miami-Dade con nuevos gabinetes, encimeras, salpicaderos y distribuciones que hacen que el espacio funcione mejor para tu estilo de vida. Llame al 786-363-7039 para un presupuesto gratis.",1,"Remodelación de Cocinas en Country Walk, FL",es,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/country-walk,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,18,763,description length 292; 1/6 images missing alt,
https://brokeandfixed.com/en/services/kitchen-remodeling/coconut-grove,200,https://brokeandfixed.com/en/services/kitchen-remodeling/coconut-grove,"Kitchen Remodeling in Coconut Grove, FL | Broke & Fixed",Coconut Grove kitchen remodeling. Custom designs for historic cottages and modern homes. Call Broke and Fixed 305 to start your kitchen project.,1,"Kitchen Remodeling in Coconut Grove, FL",en,https://brokeandfixed.com/en/services/kitchen-remodeling/coconut-grove,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,16,737,1/6 images missing alt,
https://brokeandfixed.com/es/services/remodelacion-de-cocinas/coconut-grove,200,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/coconut-grove,"Remodelación de Cocinas en Coconut Grove, FL | Broke & Fixed","Remodelación de Cocinas en Coconut Grove, FL. Tu cocina es donde todo sucede. Remodelamos cocinas en todo Miami-Dade con nuevos gabinetes, encimeras, salpicaderos y distribuciones que hacen que el espacio funcione mejor para tu estilo de vida. Llame al 786-363-7039 para un presupuesto gratis.",1,"Remodelación de Cocinas en Coconut Grove, FL",es,https://brokeandfixed.com/es/services/remodelacion-de-cocinas/coconut-grove,,Service | LocalBusiness | FAQPage | BreadcrumbList,6,1,16,763,description length 293; 1/6 images missing alt,
https://brokeandfixed.com/en/services/interior-painting/kendall,200,https://brokeandfixed.com/en/services/interior-painting/kendall,"Interior Painting in Kendall, FL | Broke & Fixed","Interior painting in Kendall, FL. Expert prep, premium paint, trim, and ceilings. Fast and clean. Call Broke and Fixed 305 for a free painting quote.",1,"Interior Painting in Kendall, FL",en,https://brokeandfixed.com/en/services/interior-painting/kendall,,Service | LocalBusiness | FAQPage | BreadcrumbList,5,1,18,808,1/5 images missing alt,
https://brokeandfixed.com/es/services/pintura-interior/kendall,200,https://brokeandfixed.com/es/services/pintura-interior/kendall,"Pintura Interior en Kendall, FL | Broke & Fixed","Pintura Interior en Kendall, FL. Una mano de pintura fresca lo cambia todo. Preparamos las superficies correctamente, protegemos tus pisos y muebles, y dejamos líneas limpias siempre. Trabajamos con todo tipo de hogares en Miami-Dade. Llame al 786-363-7039 para un presupuesto gratis.",1,"Pintura Interior en Kendall, FL",es,https://brokeandfixed.com/es/services/pintura-interior/kendall,,Service | LocalBusiness | FAQPage | BreadcrumbList,5,1,18,820,description length 284; 1/5 images missing alt,
https://brokeandfixed.com/en/services/interior-painting/west-kendall,200,https://brokeandfixed.com/en/services/interior-painting/west-kendall,"Interior Painting in West Kendall, FL | Broke & Fixed","West Kendall interior painting. Two-story homes, tall ceilings, and every room painted right. Call Broke and Fixed 305 for a free painting estimate.",1,"Interior Painting in West Kendall, FL",en,https://brokeandfixed.com/en/services/interior-painting/west-kendall,,Service | LocalBusiness | FAQPage | BreadcrumbList,5,1,18,761,1/5 images missing alt,
https://brokeandfixed.com/es/services/pintura-interior/west-kendall,200,https://brokeandfixed.com/es/services/pintura-interior/west-kendall,"Pintura Interior en West Kendall, FL | Broke & Fixed","Pintura Interior en West Kendall, FL. Una mano de pintura fresca lo cambia todo. Preparamos las superficies correctamente, protegemos tus pisos y muebles, y dejamos líneas limpias siempre. Trabajamos con todo tipo de hogares en Miami-Dade. Llame al 786-363-7039 para un presupuesto gratis.",1,"Pintura Interior en West Kendall, FL",es,https://brokeandfixed.com/es/services/pintura-interior/west-kendall,,Service | LocalBusiness | FAQPage | BreadcrumbList,5,1,18,773,description length 289; 1/5 images missing alt,
